node,time,mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff
Psi1,15.0,0.8924614369984735,0.09592404408448592,0.6417612198077518,0.8466759148560714,0.9189387814235299,0.9655402942392323,0.996810394846198,1.0022085764449569,1400.0
Psi1,16.0,0.897940893988043,0.09070309261774001,0.6579392364978001,0.856097458794104,0.9228968428969274,0.9667974387880541,0.9968033935628928,1.0015147036065972,4700.0
Psi1,17.0,0.8935722814456726,0.09421398618725138,0.6529951845119603,0.8485231886264647,0.9186385389576439,0.965542143027648,0.9966012706402673,1.0010347235098467,7500.0
Psi1,18.0,0.8967302603766558,0.09291641312492058,0.6537207989097339,0.8524763001853961,0.9237047313218266,0.9667481748539214,0.996976461399631,1.0008419884263493,7500.0
Psi1,19.0,0.8932124892530541,0.09426072284942053,0.6518616007486795,0.8460482326877292,0.9201364253342499,0.965675291585953,0.9969042517236202,1.0008594427976378,7500.0
Psi1,20.0,0.8948284956280594,0.09210566133134739,0.6594475782978559,0.8481971962772274,0.9205174386630384,0.966081561767019,0.9966975487366155,1.0008081794992831,7500.0
Psi1,21.0,0.8888950925480452,0.09967866276796077,0.626366088357589,0.8414487511018026,0.9183292130580101,0.9644396725429951,0.9969225290303194,1.0043817001724675,1400.0
Psi1,22.0,0.895263516441826,0.09349793472385926,0.6563079537959814,0.8503824343553336,0.9219000252512538,0.9669282759399008,0.996759722439793,1.0017248389942126,2200.0
Psi1,23.0,0.8937270353151778,0.0942166945514337,0.6427667218955283,0.8498715643801793,0.9190880118716043,0.964911109699296,0.9967960356276898,1.0008533649545832,7500.0
Psi1,24.0,0.8982223747309814,0.09024723705181703,0.6660625301402112,0.8548627735360804,0.923987268983236,0.9672641629213127,0.9969278107359928,1.0012068158968153,4900.0
Psi1,25.0,0.9017601074488927,0.08649875795419082,0.6781492843098684,0.8597136134761141,0.926711420893989,0.9678145831004485,0.9969259787277254,1.001035712453725,7500.0
Psi1,26.0,0.9004400576947822,0.0879574590034134,0.6772668516498501,0.8570445632146634,0.92524696922853,0.9672767024078397,0.9968260262518691,1.000976680786449,7500.0
Psi1,27.0,0.8994760692477706,0.09046043936528525,0.6662377794317361,0.8541339986043988,0.9266601140687484,0.9687469383147234,0.9972104305763408,1.0029954764115516,2200.0
Psi1,28.0,0.855397728653305,0.11955387570774441,0.5566827692744313,0.7902926907112797,0.8863405224525895,0.9493415955422583,0.995814724680593,1.0014286964255097,3900.0
Psi1,29.0,0.8975378893035342,0.09111494289840179,0.6618172210250808,0.8523237605307464,0.9230602861577002,0.9672734004282432,0.9972187903802489,1.0015803514498116,3500.0
Psi1,30.0,0.8973868356190974,0.09150031553943228,0.6522851548011567,0.8519664224571729,0.9234756892516782,0.9667733149250639,0.9968428612400569,1.0014687598375187,3300.0
Psi1,31.0,0.8987934215213448,0.09050968563703565,0.6633041484584811,0.8558408953469422,0.9246416312111309,0.968040122483716,0.9970983963233643,1.0015939186223077,3600.0
Psi1,32.0,0.8992259706617023,0.09133838965204473,0.664670902999598,0.8568259838680551,0.9247314920302733,0.969013017165693,0.9972103793950297,1.0010022814468795,7500.0
S0,1.0,0.4694614281809302,0.19658703445516468,0.13391978502213603,0.32494187857964685,0.44975473602064103,0.5961073431286553,0.8910837193936934,1.01027078526048,870.0
S0,2.0,0.6180655247170105,0.1796816144057257,0.28029626912590355,0.48533609663701904,0.6180353092930533,0.7530124608504518,0.9526279803907763,1.0204428851878198,150.0
S0,3.0,0.6813575116225132,0.1737582510776589,0.3498990135786747,0.5474437399994219,0.6861284854933835,0.8182137037348255,0.977788120003128,1.014031241776017,180.0
S0,4.0,0.8098432111107072,0.13017252839517265,0.5318559672484473,0.7189771975956349,0.8302841029765297,0.9179241588590406,0.992510882589884,1.0026799999922897,1100.0
S0,5.0,0.8604861863116958,0.10614396980259169,0.6101709952491531,0.796002946340815,0.8816418541597749,0.9470450950891763,0.9951491673851945,1.0202198256843602,190.0
S0,6.0,0.3875912510768586,0.1652541693028947,0.10246346285977134,0.26695581096759247,0.37608115912754436,0.49642669912737775,0.7422746996144952,1.011067765610828,410.0
S0,7.0,0.5367532909992478,0.16635679591740365,0.2707601743785241,0.41199575233317054,0.5162304716222096,0.638516330202379,0.9131069701650314,1.0118124584286918,180.0
S0,8.0,0.4258782663268312,0.11820691944263015,0.20496080482510318,0.3430798227399472,0.42111175301655895,0.5054731882405207,0.6712097472898294,1.0054245343897994,530.0
S0,9.0,0.3841517614864937,0.07995695228982876,0.22369806929342353,0.33149844939836426,0.38479807037347047,0.43843950806285065,0.5389410969926391,1.001000240831107,7500.0
S0,10.0,0.5229804516167758,0.08513528368340838,0.36208217496232165,0.4630563553969583,0.5216917312898856,0.5810043808730627,0.6945484763641308,1.0018018815257619,2000.0
S0,11.0,0.1520340317987005,0.03435797588001812,0.08732884071181403,0.12842450690569443,0.1512809439747886,0.17500771031182105,0.22135625344187151,1.0007996436665207,7500.0
S0,12.0,0.8069341835657746,0.12458614627215135,0.5391271085225583,0.7207955977749106,0.8220911783652038,0.9092718992137242,0.9905256255107083,1.0065382887044507,360.0
S0,13.0,0.4638454850465376,0.1903384291016653,0.1274725694402404,0.3285768521628126,0.45084182911410575,0.5839398115921166,0.8844967000453056,1.0046365454948007,1100.0
S0,14.0,0.5020302826526296,0.15594802981727496,0.24864107084400797,0.38657303006543764,0.4848615251255392,0.5991856306814398,0.8541387966836733,1.008683108287676,260.0
S0,15.0,0.4691717591600514,0.17452260070370385,0.18478122561104138,0.338836769321494,0.44771402907268804,0.5833662195539501,0.8610040158829181,1.0029593535584642,930.0
S0,16.0,0.5011886551317444,0.2072019730813195,0.14639068892082005,0.34489381846990036,0.48365066691188086,0.6416646823409838,0.933735075133892,1.0030627509301593,890.0
S0,17.0,0.6640412176391427,0.1676562014947226,0.3521719479040312,0.5422301362895418,0.6614342864716418,0.7920275665732297,0.9697334691434338,1.0017234393936367,2200.0
S0,18.0,0.5373827599569617,0.1878194208086834,0.20662351923351943,0.4022425859704743,0.525302382940328,0.661819102825777,0.9311207220211294,1.0137040881800934,190.0
S0,19.0,0.5634187044994545,0.16731846312410328,0.27702297984252977,0.4378557764713657,0.5501720168018241,0.6776020490713642,0.9190280405718353,1.0022172489844317,1400.0
S0,20.0,0.4492888689629265,0.15469550577411423,0.2002713399913539,0.3347946444231826,0.4336337413925484,0.5439723687173691,0.8028250966465924,1.0027635433679145,1500.0
S0,21.0,0.6433186050908505,0.17090069406556704,0.32874720844705024,0.5178157404776895,0.6363245408444113,0.7690799561877458,0.9638088413727811,1.0031583254147913,850.0
S0,22.0,0.5090185297442229,0.19884658637446456,0.17202026051539165,0.35973423892361545,0.4918518857683221,0.6449785499765356,0.9324701367951594,1.0012108492084242,4900.0
S0,23.0,0.5744902457784327,0.1793706797450457,0.26804773449334846,0.4372824850496934,0.5591768678953483,0.6994075463703172,0.9381091854873709,1.0034806859081502,750.0
S0,24.0,0.49297865899639903,0.07655436622179275,0.3427240517265376,0.44020417356325936,0.49310132450796484,0.5450766910018457,0.6448688552112193,1.0008612264737178,7500.0
S0,25.0,0.7094923433595067,0.16777219052001074,0.3716891251691369,0.5920969126863563,0.7189461122526856,0.8434483043784329,0.9816871163303739,1.0028333354765688,990.0
S0,26.0,0.5624657416843606,0.19399981896819166,0.20330095909321683,0.4215101830843855,0.5532733030494588,0.7004970256275781,0.9453485907832639,1.0031800293229556,1400.0
S0,27.0,0.4491188394746239,0.09444585298330484,0.2671290120710221,0.3841397228410743,0.4482296900008606,0.5137909188039503,0.637838333967498,1.0009393964331252,7500.0
S0,28.0,0.31171268195859475,0.04984467748148755,0.21681861116537715,0.2775977574108783,0.3115132443747721,0.34471100402880755,0.4117720342608789,1.00084734605691,7500.0
S0,29.0,0.6596924115908406,0.1688055017120019,0.3440142226233002,0.5368146476044731,0.6569399518961242,0.7897570990351424,0.9674673190337495,1.0016040359852916,2500.0
S0,30.0,0.6402443585631986,0.1773821696123504,0.29709642992912394,0.5102246360995251,0.6408117890140886,0.7725273897983609,0.9633633418675367,1.001745656079799,2100.0
S0,31.0,0.4944089236460893,0.2029074241315064,0.13388478253084804,0.3408946162852979,0.48781054828813936,0.6348456939732896,0.9069401429003843,1.0013519325597497,3600.0
S0,32.0,0.535696795141634,0.23986242666983434,0.07010645029966457,0.3651244313820587,0.5384221572590905,0.7173240536323457,0.9582466001116493,1.0010457871951797,7500.0
S1,1.0,0.39963056894877047,0.08116373179564085,0.24380241734025265,0.3490851621155744,0.3981720605285173,0.45051209169012796,0.5617241401925752,1.0573322865827848,88.0
S1,2.0,0.6904092512321023,0.11000926198193002,0.47404908061717926,0.6191741754064934,0.6877661073936641,0.7623643189790218,0.9179268949958789,1.0117317316188235,290.0
S1,3.0,0.7818567558019567,0.11601244425057548,0.5500051927718764,0.7010682642518301,0.7867823877046315,0.8697897281058363,0.9824942169475991,1.0102475726944593,210.0
S1,4.0,0.7150727780125338,0.09278295532511015,0.537575400857994,0.6502046716155364,0.713887918949001,0.7782214189888254,0.9024062285674416,1.0175007962536973,460.0
S1,5.0,0.6317652739216115,0.09836328333614996,0.44326933204206964,0.566856381058109,0.630571218440027,0.6978968896937127,0.828112612416478,1.0109286402529252,200.0
S1,6.0,0.5676687639795942,0.10011780656997492,0.3811501639182715,0.49690406996510766,0.5668357247758464,0.636658171974296,0.7699782586730286,1.008790749424126,900.0
S1,7.0,0.6679448985022339,0.1204685510513365,0.40169095170814245,0.5958612742835416,0.6747966378687262,0.7501906892427527,0.8887708072616939,1.0669550696946788,45.0
S1,8.0,0.7537040109198051,0.07392660816948224,0.6136097529806558,0.7029171910119151,0.7519226674626541,0.8027765092585922,0.9028041684973727,1.002007497892463,1700.0
S1,9.0,0.7617558847654204,0.07264178633661082,0.6248679119184224,0.7111808816502765,0.7599252305405376,0.8107560103553662,0.908797941244929,1.0043165714811284,1400.0
S1,10.0,0.823850159520698,0.07009192406106532,0.6838232428507623,0.7773412055472597,0.8243331185258671,0.8725227948553503,0.9597639639012497,1.0062901201220324,370.0
S1,11.0,0.580951814805003,0.04712598260937904,0.4916207236337532,0.5492255260744235,0.5803619616015658,0.611856091554883,0.6738985045004552,1.0012315663318314,7100.0
S1,12.0,0.8276042508052303,0.09178272136328251,0.6409857482828833,0.7646377339930421,0.8301134857464415,0.8972547886228507,0.9843649178774095,1.0052200678284757,450.0
S1,13.0,0.5796295698425765,0.09701225081828165,0.382021358603546,0.5152495109910428,0.5800507837417637,0.6456890989721016,0.7618547153226228,1.041449293875576,64.0
S1,14.0,0.5902947856396787,0.12076680372947889,0.3168126634741749,0.5194793400627367,0.5980364261390402,0.6710708782375095,0.8165340421893816,1.0324862661178877,260.0
S1,15.0,0.6755672553369578,0.12832298470985937,0.39937208770945615,0.5931380122560655,0.6809743633958643,0.7620929492976545,0.9167343972060317,1.001110498835048,7500.0
S1,16.0,0.7159940344493084,0.12676085171616766,0.4580263784364179,0.6339240360085893,0.7225761136587091,0.8023701079517099,0.9474236849099109,1.0075629161909174,6800.0
S1,17.0,0.7518457274153197,0.10887430058299147,0.532149572667684,0.6815352150913133,0.7519907935836266,0.8293229196722149,0.956208658430429,1.0029975475701454,910.0
S1,18.0,0.7154845658577743,0.1322676561620046,0.4302435874831194,0.6307952940390105,0.7229762181221718,0.8064298614804664,0.9552490781319679,1.0151933265883406,160.0
S1,19.0,0.6738719752408169,0.11936441725834306,0.4283848942554188,0.5979128955282578,0.6759054206853147,0.7528383875375204,0.9089033274815554,1.0212262710349171,160.0
S1,20.0,0.6457606049913216,0.1198773229348309,0.3934802682077937,0.5709702070640289,0.6532053060530039,0.7252392374188611,0.8715482167849179,1.0071667121529353,4700.0
S1,21.0,0.7005068748664889,0.10674516722346167,0.4905711010365124,0.6291363478160171,0.7017476910990302,0.7725433860831713,0.910549954799078,1.0147442361962105,170.0
S1,22.0,0.705663983755751,0.1255937686509471,0.43229980927360456,0.632060669401509,0.7145865755512808,0.7894410425148345,0.9294260875823929,1.011749425888009,1800.0
S1,23.0,0.697264087198662,0.10828616679366934,0.4792999492605222,0.6244338157959908,0.6982767055799078,0.7717125176697059,0.9065975053508187,1.0062409686955178,2400.0
S1,24.0,0.7619614292201793,0.06718397901438325,0.634869198422217,0.7156492552972269,0.7610475250691277,0.8064380987070763,0.897497494660835,1.001686508472056,2300.0
S1,25.0,0.5171254698146192,0.06446396667511355,0.387147139157731,0.4741169767326001,0.5183841429502642,0.5609305876469575,0.6395621672467585,1.0016484974604587,2400.0
S1,26.0,0.6747050448013663,0.08218403175938312,0.5119899697856036,0.6192134530086567,0.6758443515562976,0.7307987907970254,0.8317692949542338,1.0013986066763183,3300.0
S1,27.0,0.8400679895290817,0.05927371899184903,0.7215421116316008,0.8002620824505063,0.8399845028397724,0.8811390078201259,0.9546493932714883,1.0008885579173281,7500.0
S1,28.0,0.7923350428510891,0.05426125390498477,0.6872677079164332,0.7562010649563308,0.791697664055941,0.8282270216446108,0.8999101583415033,1.0010406450927423,7500.0
S1,29.0,0.6673398794846439,0.06547123271262557,0.5383974044687456,0.6231452196576058,0.6682717324817392,0.712015241982069,0.7965723543069289,1.0011468601574671,5700.0
S1,30.0,0.7938871682033627,0.07140165912138799,0.6545695855802485,0.743853112016917,0.793121762680272,0.8420246840961343,0.9369361389425653,1.002609938711425,1100.0
S1,31.0,0.7365421219241732,0.12340745169911398,0.477503606119083,0.6563645878603894,0.7427613391050304,0.8234280436833655,0.9631998479409234,1.0045539638780965,530.0
S1,32.0,0.6885124647908147,0.15408069237123448,0.35477918120160146,0.5930518389581845,0.695951813316582,0.7967457607308809,0.9600072592637522,1.0025554544972988,3000.0
Yhat,1.0,14.162602860733053,3.652932548115835,7.986039627801404,11.58205033031157,13.856684520603514,16.359837996399474,22.39456169332056,1.001430332052024,3200.0
Yhat,2.0,12.131487695576224,3.0916034037426363,6.910833742909163,9.895983726959829,11.875716099734971,14.020549495577443,19.03999030297822,1.0055128228291734,500.0
Yhat,3.0,26.820202086497485,4.827603487369281,18.1745978530871,23.412033184194406,26.47132458931135,29.893768725458038,36.95529981314922,1.0025964060577315,1100.0
Yhat,4.0,16.3813421175749,3.312634818332497,10.728867380843782,14.068211307257402,16.114405641524648,18.413084497795328,23.64904407656588,1.0038151243568256,670.0
Yhat,5.0,26.946540801626885,4.2455104844615335,19.79767920697527,23.952138709232862,26.571665945438475,29.58170580429585,36.19216299392519,1.0036241339203915,710.0
Yhat,6.0,28.419290542138707,5.197267379019201,19.326070382051928,24.682305620363817,28.04691096200876,31.721863600180765,39.556439231779905,1.0046054137644427,620.0
Yhat,7.0,55.95289112875678,7.40688839438646,42.47882890799868,50.69482970730203,55.54013454930374,60.72542972220027,71.28276638507556,1.0016203451499437,2400.0
Yhat,8.0,48.04800055457583,6.837999442547011,35.550884403253434,43.17148568942378,47.79574916923756,52.42608540042318,62.18080846700771,1.0010986865379878,6700.0
Yhat,9.0,56.90956560752072,7.3495032752795595,43.08723847538582,51.79606238295268,56.66567496407098,61.819564192472534,71.84483642119825,1.0008161249661545,7500.0
Yhat,10.0,63.42185848779076,7.762909969139069,49.195399004166966,57.951295846398494,63.18055232095089,68.60759535099886,79.2262036270653,1.0013276164132052,3800.0
Yhat,11.0,58.021435383935966,7.612923854411017,43.92437621417971,52.74013043680739,57.632902533004724,62.860110448821786,73.86940533928774,1.0010322415687205,7500.0
Yhat,12.0,46.32198822377756,6.451732208533035,34.792221656847595,41.814767879999145,46.05390090997032,50.46120878011967,59.61441527890789,1.0014292388206931,3200.0
Yhat,13.0,39.78596137348361,6.1392171517540035,28.67527020052074,35.52120061870987,39.542105277103,43.772315331227965,52.56011602436272,1.0046828150604437,520.0
Yhat,14.0,48.05051445623814,6.816132703255496,35.6316494416955,43.268148363650866,47.85644918143152,52.49386005080226,62.13399334623043,1.0008895945188192,7500.0
Yhat,15.0,49.91623424424143,6.99230948041408,37.040754200970945,44.987920456019545,49.753473543954875,54.393733587593665,64.388986659115,1.0038294928713183,660.0
Yhat,16.0,38.27235930141991,6.150356183819902,27.251258482865094,34.04904641080497,37.95299149131493,42.258019641737924,51.07664084783189,1.003818773420853,660.0
Yhat,17.0,28.086509103201788,5.040936979041773,19.127932135371015,24.59678557635756,27.748746655955124,31.26320103034112,38.771036932536845,1.00250553762998,1200.0
Yhat,18.0,57.371703171687464,7.47687077249411,43.974965870789894,52.15510606257282,57.119624704203616,62.29694582774387,72.84556601764861,1.0020882221163927,1600.0
Yhat,19.0,53.506269479887514,7.217694452574748,40.07385690678337,48.50645453961493,53.050580720218484,58.16556294728293,68.51658757069904,1.0032258215189511,830.0
Yhat,20.0,66.49849263258645,7.974398624727526,51.61114282736486,60.9670135199192,66.14873834745988,71.75009769867738,82.66894690759456,1.002383230103587,1300.0
Yhat,21.0,33.4825915653558,5.563210121902187,23.452257213104282,29.61880597591714,33.17195021760278,37.12752675226139,44.96169550806185,1.0024424181376046,1200.0
Yhat,22.0,46.393699038405614,6.774016232423758,34.12914067422079,41.59759253924817,46.04687369024955,50.954657160190514,60.32787790608424,1.0014454082785291,3100.0
Yhat,23.0,40.79229336508302,6.226735455250549,29.39346654309045,36.42944240421079,40.49299563937947,44.73337064242904,53.86019382076849,1.0009100609483623,7500.0
Yhat,24.0,55.104931550969994,7.215216893497561,42.049283106938525,50.05805960674694,54.76073968506598,59.6955069633632,70.21880827794459,1.000843068773978,7500.0
Yhat,25.0,44.74740203054654,6.4015749137817455,33.05992366508495,40.24738109661495,44.43553666671579,48.794323182836735,58.28239872684998,1.0013780713644107,3500.0
Yhat,26.0,35.93082072775011,5.911656637390608,25.32983960045506,31.801917230949233,35.588026673493744,39.68631143346023,48.325859171322094,1.001418163951164,3200.0
Yhat,27.0,40.981930499830824,6.160725420767677,29.837375088829322,36.67972332508331,40.69656357399251,45.012604411143386,53.86105281837632,1.0012593526293785,4300.0
Yhat,28.0,46.112877167416066,6.249855584777369,34.70005222545349,41.7137196643848,45.89874888557623,50.036799678154445,59.40483511139432,1.0009876279329952,7500.0
Yhat,29.0,45.62512864806494,6.626987629758813,33.60251994843882,40.91734960314707,45.24144080782259,49.84188334580043,59.651189229963165,1.0008376553070608,7500.0
Yhat,30.0,38.548536438575084,6.028430991639353,27.854952595654236,34.3487126437183,38.13513384238225,42.52209653880552,51.27889951092543,1.0008553543064211,7500.0
Yhat,31.0,62.40835632183488,7.884874901933777,47.97037633058939,56.996306430329795,62.1695227500554,67.38927837161155,79.1928847610385,1.0025980182225427,1100.0
Yhat,32.0,46.124823748211455,6.87235356215349,33.7148579697026,41.30823294716002,45.809029344353725,50.4824623236901,60.859368022576994,1.0014034990609508,3300.0
deviance,,607.9247009848217,14.271701373815414,581.2072253178329,597.9316398157871,607.437784480993,617.4132508916626,636.8056393606809,1.0011152958671279,6300.0
meanS0,,0.597151284673323,0.16152233299551905,0.28263740151715433,0.5002597120305406,0.5688567199659804,0.6858926355343992,0.9559815527330912,1.018330547384801,630.0
meanS1,,0.7201015145210538,0.06395998644141584,0.6320828455258658,0.6806160528657061,0.7073677023731536,0.7418696683128803,0.9077321311158056,1.0067989335955356,360.0
sigmaS0,,0.4022607521900441,0.22813715529245404,0.1370906277018563,0.21940994885275972,0.32704820479936964,0.5387545254327551,0.938310394772029,1.0066328523833619,350.0
sigmaS1,,0.16851698652867014,0.06645848834083776,0.09009723609607719,0.1253728196241449,0.15192479488285965,0.191353776369955,0.34217997006021,1.0055264100214465,430.0
